"","id","rtl","sex","age","year","bm","bs","bci","dens","densmin1","densmin2","densa","mort","juvex","brood","emi","eri","cci","tti","tli","shi","mii","mbi","mli","gli","lai","ali","oci","parrich","endr","ectr","totr","emp","erp","ccp","ttp","tlp","shp","mip","mbp","mlp","glp","lap","alp","ocp","cocp","help","licp","mitp","endp","ectp","totp","emer","hel","tlsh","mimb","glla","lic","emd","erd","ccd","ttd","gld","lad","ald","tld","shd","mid","mbd","ocd","MASL","WeightNE","Wing","Head","SternL","SternLCorL","TotalFat","LDBM","DigestivTrLength..SI.LI.2xceca.","Gut...rectum..SI.","Caecum","ceca.weight","ceca.Gut.length","L.combination","BCI...4","gut.length","weight","ind.gut.length.body.weight","Diet.Simpson","Diet.Shannon","Diet.Richness","Diet.Centroid_Distance","BCI...12","TarsMT","PC1","BC.index","Standardized.BC.index","Clostridia.UCG.014.Relative.Abundance","Shuttleworthia.Relative.Abundance","Actinomyces.Relative.Abundance","Colidextribacter.Relative.Abundance","Shannon.Diversity.Index"
"1033","18-098",0.351030905226316,"male","juvenile","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,546,197,52.9,88.4,112.7,NA,NA,190.5,92,43.5,7.96,22.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419110251450677,0.15504835589942,0.0423984526112186,0.102591876208897,3.03206813766508
"1034","06-029",0.045384984596916,"male","juvenile","2006",513,3.4,-37.46,6.11,4.03,6.11,NA,1.29,0.87,6.53,322,0,0,0,4,0,50,0,0,4,0,0,0,4,557.5,1207.5,1765,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,322,0,4,50,4,4,0.573,0.902,0.861,0.956,0.548,0.649,0.922,0.511,0.824,0.823,0.822,0.642,209,513,202,55.47,86.68,110.56,6.65,106.63,NA,NA,NA,NA,NA,53.00364078,-36.80834961,NA,513,NA,0.610877225,1.039098318,4,0.409497081,-36.80834961,69,3.23161,-36.80835,-1.566392,NA,NA,NA,NA,NA
"1035","06-049",0.593148920450325,"male","juvenile","2006",448,-0.37,-40.65,6.11,4.03,6.11,NA,1.29,0.87,6.53,212,22,0,0,4,0,0,0,0,11,2,0,4,7,1720,1803,3523,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,234,2,4,0,13,13,0.573,0.902,0.861,0.956,0.548,0.649,0.922,0.511,0.824,0.823,0.822,0.642,205,448,191,52.84,84.95,107.87,8.05,108.01,NA,NA,NA,NA,NA,7.579280862,-30.2052002,NA,448,NA,0.702928377,1.511913124,8,0.53184833,-30.2052002,63,-0.46313,-30.2052,-1.281387,NA,NA,NA,NA,NA
"1036","06-077",0.172523864745837,"male","juvenile","2006",487,0.93,-23.07,6.11,5.58,4.03,NA,1.29,0.87,6.53,102,426,2,0,3,0,0,0,0,13,2,10,1,8,1563.5,2229.5,3793,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,528,2,3,0,15,25,0.573,0.902,0.861,0.956,0.548,0.649,0.922,0.511,0.824,0.823,0.822,0.642,282,487,191,54.61,85.13,110.12,12.3,119.44,NA,NA,NA,NA,NA,83.04273195,-4.504455566,NA,487,NA,0.357528116,0.630704564,4,0.491635104,-4.504455566,63,0.22312,-4.504456,-0.172096,NA,NA,NA,NA,NA
"1037","06-089",1.22108062903141,"female","adult","2006",526,1.33,9.4,6.11,8.12,4.28,2.66,1.29,0.87,6.53,2,2,0,0,4,0,1,0,0,0,0,0,0,4,703,745.5,1448.5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,4,0,4,1,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,246,526,196,53.55,85.76,111.26,8.98,123.43,NA,NA,NA,NA,NA,4.256594724,12.14233398,NA,526,NA,0.382913222,0.749916542,7,0.498033707,12.14233398,67,1.37655,12.142334,0.54641,NA,NA,NA,NA,NA
"1038","07-002",0.504882004653428,"female","juvenile","2007",419,-2.24,-38.96,4.03,5.58,4.03,NA,0.77,0.61,7.64,161,2,1,0,3,0,12,3,0,0,0,0,1,7,1510,1846.5,3356.5,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,163,1,3,15,0,0,0.829,0.929,0.897,NA,0.455,0.645,0.929,0.411,0.815,0.847,0.828,0.807,272,419,192,52.26,81.01,104.11,9.38,101.5,163,NA,37,8.83,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,-0.86794,-51.359924,-2.408644,0.801635434412266,0.00149914821124361,0.162725724020443,0.00422487223168654,1.68013334126952
"1039","07-115",9.24705127092754,"male","adult","2007",532,3.28,-16.49,4.03,8.12,4.28,1.73,0.77,0.61,7.64,0,0,0,0,15,0,0,0,0,0,3,0,0,2,0,931.5,931.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,15,0,3,3,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,513,532,209,54.88,90.46,117.24,5.04,128.82,181,NA,41,7.71,22.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.56462,-4.882141,-0.39771,0.34146110056926,0.0258064516129032,0.259013282732448,0.0485768500948767,3.03592815726141
"1040","07-119",7.15994655890495,"male","adult","2007",560,2.01,32.3,4.03,8.12,4.28,1.73,0.77,0.61,7.64,543,0,26,0,8,0,2,0,0,0,0,0,0,4,1183.5,884.5,2068,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,543,26,8,2,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,422,560,202,54.18,89.37,113.15,10.71,135.76,171.5,NA,35.5,6.34,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.3625,46.41449,1.82172,0.00383768480654294,0.126643598615917,0.0307014784523435,0.486127713117332,2.52832161364821
"1041","07-151",1.52317634090811,"female","adult","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,455,190,51.27,83.95,107.32,7.2,105.2,167,NA,39,8.58,23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771648140524221,0.00096061479346781,0.107383010841224,0.00500891999451077,2.36146047733602
"1042","08-012",0.637036535144789,"female","juvenile","2008",479,0.33,-21.12,5.58,7.35,5.58,NA,0.47,1.11,7.38,20,0,0,0,1,10,0,0,0,3,0,0,1,5,284.5,1370.5,1655,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,20,0,11,0,3,3,0.823,0.954,0.875,NA,0.597,0.783,0.912,0.526,0.76,0.815,0.831,0.657,285,479,190,52.14,85.41,110.53,5.87,109.64,NA,NA,NA,NA,NA,0,-3.078979492,98,478.66,0.205,0.512072576,0.769100253,3,0.253549015,-3.078979492,65,-0.28078,-3.078979,-0.929038,NA,NA,NA,NA,NA
"1043","08-037",0.535546288852236,"female","adult","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,457,186,51.76,81.69,105.55,9.01,109.98,180,NA,41,8.98,22.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302842542318748,0.00083040562120728,0.390290641967423,0.00242733950814436,2.11332639639302
"1044","08-048",0.6208215070163,"male","juvenile","2008",504,1.81,-20.51,5.58,7.35,5.58,NA,0.47,1.11,7.38,4,0,98,0,2,0,17,1,0,0,0,0,0,5,808,1315,2123,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,4,98,2,18,0,0,0.823,0.954,0.875,NA,0.597,0.783,0.912,0.526,0.76,0.815,0.831,0.657,305,504,196,54.57,87.08,112.28,12.83,117.85,NA,NA,NA,NA,NA,0,-7.14956665,99,503.76,0.197,0.459257881,0.764456259,3,0.189591426,-7.14956665,65,1.22443,-7.149567,-1.088037,NA,NA,NA,NA,NA
"1045","08-120",0.00387575206648004,"male","juvenile","2008",502,0.95,-8.32,5.58,7.35,5.58,NA,0.47,1.11,7.38,104,0,0,0,7,9,0,0,0,1,1,0,0,5,445.5,1392.5,1838,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,104,0,16,0,2,2,0.823,0.954,0.875,NA,0.597,0.783,0.912,0.526,0.76,0.815,0.831,0.657,377,502,195,54.62,87.32,111.32,7.37,110.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0.60238,3.425537,-0.674968,0.570032711669994,0.0220485152300438,0.162623730829687,0.0231955478142657,2.82953922889179
"1046","08-123",0.00454109128586271,"male","juvenile","2008",569,0.75,61.87,5.58,7.35,5.58,NA,0.47,1.11,7.38,28,0,0,0,4,89,0,0,0,3,3,0,0,5,310,1628.5,1938.5,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,28,0,93,0,6,6,0.823,0.954,0.875,NA,0.597,0.783,0.912,0.526,0.76,0.815,0.831,0.657,382,569,194,53.92,87.17,112.11,13.23,133.94,194,NA,46,8.08,23.71,1.111568547,82.49987793,102,568.97,0.179,0.133980227,0.312372184,4,0.215171244,82.49987793,62,-0.03665,82.499878,2.413713,0.48298504601227,0.0636023773006135,0.176524156441718,0.0523389570552147,3.13384527750293
"1047","08-132",0.00119908717623769,"male","juvenile","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,492,199,52.71,83.59,108.93,13.21,116.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.51103,-5.084198,-1.007362,NA,NA,NA,NA,NA
"1048","09-026",0.121673637502995,"male","adult","2009",581.84,2.82,40.89,7.35,8.12,4.28,3.32,1.08,0.44,6.64,16,812,0,0,0,0,0,0,0,0,1,0,1,4,891,818,1709,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,828,0,0,0,1,1,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,232,582,204,56.77,90.54,115.46,8.22,136.92,189,NA,43,7.39,22.75,0,50.46264648,103,581.84,0.177,0,0,1,0.342607905,50.46264648,63,2.28057,50.462646,1.126538,0.321308724832215,0.130740021193924,0.0655687036382904,0.140895443306252,3.00341269314519
"1049","10-272",0.0397289417543326,"male","adult","2010",514.37,1.58,-6.3,7.93,6.11,8.12,2.53,1.4,1,6.46,158,0,0,0,1,0,0,0,1,1,0,0,0,4,493.5,917.5,1411,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,158,0,1,0,1,1,0.894,0.935,0.873,0.916,0.406,0.871,NA,0.785,0.932,0.951,0.951,0.722,432,514,206,54.7,89.5,114.05,5.65,123.39,189,90,43,8.36,22.75,40.68015497,-5.091430664,103,514.37,0.2,0.520358933,0.857848507,4,0.465649384,-5.091430664,63,1.6657,-5.091431,0.146589,0.241336473511219,0.0847848029193302,0.0314449131706307,0.302388778177489,2.96878988382075
"1050","11-210",1.38749096381603,"male","adult","2011",511.61,1.56,-8.73,4.28,4.03,6.11,1.98,0.92,0.89,4.83,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,862,862,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,6,6,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,384,512,203,55.3,87.6,113.24,4.17,128.8,182.5,91,40,7.82,21.92,3.920642419,-6.903503418,102.5,511.61,0.2,0.14927324,0.357954909,5,0.675140883,-6.903503418,63,1.61679,-6.903503,-0.125627,0.172680924319672,0.173541680460836,0.0357544858637357,0.229159769582202,3.14140233679234
"1051","11-221",0.807824336149727,"female","juvenile","2011",431.25,0.14,-65.87,4.28,4.28,7.93,NA,0.92,0.89,4.83,208,0,1,0,0,0,0,0,0,0,4,0,1,4,980.5,975,1955.5,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,208,1,0,0,4,4,0.697,0.964,0.892,0.967,0.591,0.697,0.866,0.657,0.814,0.934,0.916,0.614,429,431,192,53.41,86.44,111.9,2.36,98.38,198.5,94,46.5,10.78,23.43,27.96902696,-53.05673218,105.5,431.25,0.245,0.746575831,1.545267444,8,0.411751691,-53.05673218,63,-0.14829,-53.056732,-1.986053,0.842175957018133,0.00604432505036938,0.0795577827142636,0.00805910006715917,2.01908523388042
"1052","11-260",0.0983879629755413,"male","adult","2011",528.41,1.06,16.26,4.28,4.03,6.11,1.98,0.92,0.89,4.83,7,258,0,0,0,0,0,0,0,0,0,0,0,2,822.5,0,822.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,265,0,0,0,0,0,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,386,528,205,54.05,87.1,112.62,4.89,132.91,170,84,37,7,21.76,0.149700599,15.65118408,96,528.41,0.182,0.582221191,1.01495905,6,0.444755188,15.65118408,63,1.31985,15.651184,0.783547,0.0651358112937813,0.14903502501787,0.0317190850607577,0.467298070050036,2.66272429086742
"1053","11-261",0.0894513383963011,"male","adult","2011",473.04,0.18,-24.6,4.28,4.03,6.11,1.98,0.92,0.89,4.83,52,85,0,0,2,0,0,0,0,2,0,0,1,5,967,870,1837,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,137,0,2,0,2,2,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,386,473,197,54.72,85.91,109.17,2.57,116.06,178,84,41.5,8.77,23.31,2.304997234,-24.8972168,95,473.04,0.201,0.567073215,0.957732982,5,0.411643652,-24.8972168,62,0.55505,-24.897217,-0.85095,0.427992297557515,0.0298976385932908,0.252153643457991,0.074186682882335,2.82427104506892
"1054","11-263",0.110117729660517,"male","adult","2011",537.04,3.43,-13.93,4.28,4.03,6.11,1.98,0.92,0.89,4.83,0,0,0,0,1,0,4,3,1,0,0,0,0,4,0,1877,1877,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,7,0,0,0.623,0.908,0.853,0.932,0.674,0.798,0.905,0.742,0.917,0.938,0.921,0.624,260,537,203,56.37,90.17,114.54,3.54,129.94,185,95,39.5,7.36,21.35,0.315256397,-0.125305176,106,537.04,0.197,0.557409945,1.011878303,4,0.559475732,-0.125305176,65,2.57922,-0.125305,0.1476,0.0595959595959596,0.107148407148407,0.0176379176379176,0.279098679098679,2.95952566388092
"1055","13-008",3.36957813172735,"male","adult","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,487,197,53.94,85.36,110.96,7.1,119.8,183,88,42,8.62,22.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.80022,-15.688599,-0.920747,0.522427783187277,0.0131775397598182,0.225316455696203,0.0318078545926647,2.76631635998833
"1056","13-016",0.205446197069358,"male","adult","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,575,207,56.17,89.33,114.79,6.14,143.6,191.5,94,42,7.3,21.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,3.15086,27.246582,0.711973,NA,NA,NA,NA,NA
"1057","13-192",0.680428783592228,"male","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,498,203,54.35,85.91,112.43,7.8,128.7,182.5,90,41,8.23,22.47,0.593420019,-8.216644287,100.5,498.26,0.202,0.426182379,0.757233213,5,0.425139179,-8.216644287,64,0.99569,-8.216644,-0.636607,0.536193907631837,0.0189158205044219,0.18678349164756,0.0400425810678022,2.8289961265351
"1058","13-201",0.192228248410168,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,493,184,51.66,82.18,106.77,10.51,124.09,189,102,38,7.71,20.11,2.586466165,36.45199585,113,493.06,0.229,0.483336356,0.716688919,3,0.400960749,36.45199585,63,-1.57754,36.451996,1.062033,0.538033653177583,0.076577202985213,0.101005886988365,0.0596115514763825,3.09811990528445
"1059","13-232",0.893184356601845,"female","juvenile","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,507,189,52.9,81.85,107.19,11.47,129.19,NA,NA,NA,NA,NA,0,37.30743408,110.5,507.02,0.218,0.014475421,0.04314355,2,0.608961783,37.30743408,62,-0.90135,37.307434,1.094563,NA,NA,NA,NA,NA
"1060","15-028",2.08748312628616,"female","adult","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,484,191,52.12,81.02,106.18,4.1,113.66,174.5,88,38,7.85,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.46848,5.898621,0.524765,0.319055244195356,0.0225895001715658,0.351595562164017,0.0557588928285486,2.85171985587865
"1061","15-180",4.72004512167254,"male","adult","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,452,202,51.3,82.87,108.06,1.67,109.62,168.5,87,35.5,7.86,21.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,-0.30168,-29.623932,-1.051911,0.380174815099414,0.00585918739794448,0.424550955719912,0.00461050811641533,2.42948468019705
"1062","15-194",5.85782288943741,"female","adult","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,485,191,52.44,84.67,108.63,6.16,122.99,182.5,98,36.5,7.52,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.34442,4.674225,0.47042,0.175270229316093,0.00121224366097586,0.705121729467623,0.0033336700676836,1.6114611736617
"1063","15-240",3.35905144730226,"female","adult","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,515,190,52.97,84.41,108.7,5.99,125.76,174,84,40,7.77,22.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-0.50657,37.686737,1.935687,0.108928571428571,0.25462962962963,0.055489417989418,0.165343915343915,3.14201078750013
"1064","15-244",1.12615383583446,"female","juvenile","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708,440,190,50.31,77.69,103.7,3.13,103.42,176.5,93,36.5,8.29,20.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,-1.81167,-11.800781,-0.260827,0.512914469568326,0.00464742157476093,0.274510680132273,0.0861113593708106,2.36283851392601
"1065","15-247",7.07359492308014,"female","juvenile","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,487,192,51.7,84.03,109.01,5.69,116.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-0.81127,15.281708,0.941235,NA,NA,NA,NA,NA
"1066","16-008",2.45308267729765,"male","juvenile","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,461,194,52.2,86.62,111.65,5.18,109.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.11786,-28.464661,-1.055611,NA,NA,NA,NA,NA
"1067","16-022",0.993122997911646,"female","juvenile","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542,396,183,49.6,81.1,104.84,2.64,87.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-2.47007,-43.021057,-1.652709,NA,NA,NA,NA,NA
"1068","16-041",1.13654907782827,"female","juvenile","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,457,190,51.69,81.63,105.54,5.35,106.33,183,89,41.5,9.09,22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-1.00284,-10.955719,-0.3374,NA,NA,NA,NA,NA
"1069","16-051",0.969544498127966,"female","juvenile","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,427,178,50.11,79.75,103.02,4.99,104.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-2.46778,-12.205505,-0.388666,NA,NA,NA,NA,NA
"1070","16-258",43.0751955069748,"male","juvenile","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,531,199,54.61,87.75,113.39,5.42,124.66,190,88,45,8.47,23.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.24768,19.90979,0.928692,0.0628227194492255,0.217835628227194,0.050882099827883,0.297117039586919,3.06438618095582
"1071","16-268",12.0777062901076,"male","juvenile","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,526,205,54.21,89.56,113.87,3.86,128.22,184,91,40.5,7.7,22.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,2.20326,-3.87915,-0.047122,0.17485613103143,0.130662535045005,0.0371845949535193,0.162756381879888,3.32723403390643
