id,Sex,Age,Latitude,Longitude,CoordPrec,CollYear,CollMonth,CollDay,WeightNE,Wing,Head,TarsMT,PC1,BC-index,Standardized BC-index,avg,,,,,,,,,,,,,
LM-13-185,M,A,65.64052,-16.69592,e,2013,9,29,586,207,57.57,68,4.24124,16.665283,0.309592,,,,,,,,,,,,,,
LM-13-243,M,A,65.62766,-17.1798,e,2013,10,3,564,203,55.76,65,2.34272,31.168091,0.861099,,,,,,,,,,,,,,
LM-13-054,M,A ,65.94391,-16.99249,e,2013,9,28,499,199,53.73,63,0.63270,-0.762146,-0.353130,,,,,,,,,,,,,,
LM-13-001,F,J,65.9559,-17.06573,e,2013,9,29,471,186,51.66,64,-1.11606,5.498505,-0.115053,,,,,,,,,,,,,,
LM-13-002,F,J,65.9559,-17.06573,e,2013,9,29,509,192,53.14,64,0.02083,21.615936,0.497854,,,,,,,,,,,,,,
LM-13-004,F,J,65.94959,-17.06284,e,2013,9,29,489,186,52.77,63,-0.95950,19.984344,0.435808,,,,,,,,,,,,,,
LM-13-005,F,J,65.94959,-17.06284,e,2013,9,29,491,188,52.49,64,-0.60657,15.914703,0.281050,,,,,,,,,,,,,,
LM-13-010,F,J,65.94959,-17.06284,e,2013,9,29,487,189,52.24,61,-1.43103,27.552551,0.723608,,,,,,,,,,,,,,
LM-13-011,F,J,65.90465,-16.96306,e,2013,9,29,466,195,,64,0.24492,-25.976898,-1.311986,,,,,,,,,,,,,,
LM-13-013,F,J,65.88518,-17.00508,e,2013,9,29,494,188,,,-0.62493,19.150482,0.404098,,,,,,,,,,,,,,
LM-13-014,F,J,65.88489,-17.00214,e,2013,9,29,447,190,,62,-0.77190,-25.671265,-1.300363,,,,,,,,,,,,,,
LM-13-020,F,J,65.6654,-16.55914,e,2013,9,29,478,183,52.35,64,-1.13008,12.930206,0.167556,,,,,,,,,,,,,,
LM-13-021,F,J,65.99995,-17.27492,e,2013,10,1,475,190,52.96,65,0.03714,-12.900208,-0.814711,,,,,,,,,,,,,,
LM-13-026,F,J,66.04649,-17.30289,e,2013,10,1,463,186,49.85,,-2.03073,15.624725,0.270022,,,,,,,,,,,,,,
LM-13-034,F,J,65.6337,-16.6511,e,2013,10,1,507,195,52.15,63,-0.35526,26.704407,0.691356,,,,,,,,,,,,,,
LM-13-035,F,J,65.6335,-16.6485,e,2013,10,1,517,193,,65,0.33102,23.404480,0.565867,,,,,,,,,,,,,,
LM-13-038,F,J,65.63776,-16.64535,e,2013,10,1,527,,52.09,64,-0.13673,42.459229,1.290473,,,,,,,,,,,,,,
LM-13-039,F,J,65.63776,-16.64535,e,2013,10,1,438,187,50.74,60,-2.47408,-1.453430,-0.379418,,,,,,,,,,,,,,
LM-13-051,F,J,65.9516,-16.99208,e,2013,9,28,484,188,,,-0.62493,8.560486,0.001387,,,,,,,,,,,,,,
LM-13-052,F,J,65.94578,-16.99254,e,2013,9,28,511,189,51.87,65,-0.47931,32.888458,0.926520,,,,,,,,,,,,,,
LM-13-056,F,J,65.93038,-16.99923,e,2013,9,28,439,188,51.32,62,-1.60777,-17.022186,-0.971460,,,,,,,,,,,,,,
LM-13-057,F,J,65.93038,-16.99923,e,2013,9,28,472,190,52.52,63,-0.68104,-2.212097,-0.408268,,,,,,,,,,,,,,
LM-13-059,F,J,65.93038,-16.99923,e,2013,9,28,476,191,52.2,64,-0.43747,-2.702454,-0.426915,,,,,,,,,,,,,,
LM-13-060,F,J,65.92609,-17.00275,e,2013,9,28,379,183,50.12,62,-2.54225,-58.742126,-2.557967,,,,,,,,,,,,,,
LM-13-062,F,J,65.92283,-17.00866,e,2013,9,28,424,187,,,-0.71877,-49.240784,-2.196654,,,,,,,,,,,,,,
LM-13-063,F,J,65.92016,-17.00836,e,2013,9,28,485,191,51.63,62,-1.20605,21.312439,0.486312,,,,,,,,,,,,,,
LM-13-067,F,J,65.97281,-17.05914,e,2013,9,29,478,186,,66,-0.05211,-8.170563,-0.634854,,,,,,,,,,,,,,
LM-13-069,F,J,65.67067,-16.55333,e,2013,9,29,487,195,52.64,64,0.10851,-1.853363,-0.394627,,,,,,,,,,,,,,
LM-13-072,F,J,65.6646,-16.55413,e,2013,9,29,481,194,53.43,65,0.59475,-17.856506,-1.003187,,,,,,,,,,,,,,
LM-13-077,F,J,65.6646,-16.55413,e,2013,9,29,510,190,,62,-0.77190,37.748749,1.111345,,,,,,,,,,,,,,
LM-13-082,F,J,65.95191,-17.06301,e,2013,9,28,464,187,,61,-1.32723,2.100952,-0.244254,,,,,,,,,,,,,,
LM-13-083,F,J,65.95191,-17.06301,e,2013,9,28,434,190,52.58,64,-0.38398,-45.738953,-2.063488,,,,,,,,,,,,,,
LM-13-085,F,J,65.95804,-17.07006,e,2013,9,28,498,186,,60,-1.69487,43.915710,1.345859,,,,,,,,,,,,,,
LM-13-086,F,J,65.95804,-17.07006,e,2013,9,28,444,188,53.6,61,-0.99759,-23.747375,-1.227202,,,,,,,,,,,,,,
LM-13-087,F,J,65.95804,-17.07006,e,2013,9,28,446,182,50.12,62,-2.63610,9.416595,0.033942,,,,,,,,,,,,,,
LM-13-088,F,J,65.97413,-17.0478,e,2013,9,29,481,194,,64,0.15107,-8.728210,-0.656060,,,,,,,,,,,,,,
LM-13-090,F,J,65.97336,-17.04844,e,2013,9,29,445,180,51.45,62,-2.30814,2.910767,-0.213458,,,,,,,,,,,,,,
LM-13-092,F,J,65.97418,-17.04729,e,2013,9,29,478,193,52.07,64,-0.30018,-3.043121,-0.439870,,,,,,,,,,,,,,
LM-13-093,F,J,65.97418,-17.04729,e,2013,9,29,442,191,50.46,63,-1.38587,-18.322571,-1.020910,,,,,,,,,,,,,,
LM-13-101,F,J,65.81249,-16.98134,e,2013,10,1,467,189,,62,-0.86574,-3.182526,-0.445171,,,,,,,,,,,,,,
LM-13-107,F,J,65.87836,-17.01458,e,2013,10,1,510,195,,64,0.24492,17.893097,0.356283,,,,,,,,,,,,,,
LM-13-108,F,J,65.87771,-17.01393,e,2013,10,1,467,191,49.25,63,-1.85500,16.039001,0.285776,,,,,,,,,,,,,,
LM-13-109,F,J,65.88141,-17.02871,e,2013,10,2,494,191,51.87,65,-0.29162,12.891022,0.166066,,,,,,,,,,,,,,
LM-13-110,F,J,65.88141,-17.02871,e,2013,10,2,521,190,53.97,64,0.15493,31.006989,0.854972,,,,,,,,,,,,,,
LM-13-122,F,J,65.89899,-17.05942,e,2013,10,1,443,192,51.53,62,-1.15097,-21.654907,-1.147631,,,,,,,,,,,,,,
LM-13-123,F,J,65.88326,-17.04703,e,2013,10,1,442,188,51.76,64,-0.88960,-27.530273,-1.371057,,,,,,,,,,,,,,
LM-13-125,F,J,65.87956,-17.04889,e,2013,10,1,533,187,50.75,61,-2.19641,88.155426,3.028188,,,,,,,,,,,,,,
LM-13-127,F,J,65.87956,-17.04889,e,2013,10,1,512,188,52.05,,-0.99008,43.517120,1.330702,,,,,,,,,,,,,,
LM-13-128,F,J,65.87982,-17.04678,e,2013,10,1,428,190,50.71,60,-2.20417,-16.464172,-0.950240,,,,,,,,,,,,,,
LM-13-130,F,J,65.87808,-17.04427,e,2013,10,1,473,187,50.89,64,-1.32075,11.365356,0.108049,,,,,,,,,,,,,,
LM-13-134,F,J,65.88345,-17.02019,e,2013,10,2,465,191,52.54,65,-0.03185,-21.453186,-1.139960,,,,,,,,,,,,,,
LM-13-144,F,J,65.96303,-16.90683,e,2013,9,30,446,188,,63,-0.68580,-27.639862,-1.375224,,,,,,,,,,,,,,
LM-13-146,F,J,65.96303,-16.90683,e,2013,9,30,452,184,52.12,62,-1.67299,-2.778259,-0.429798,,,,,,,,,,,,,,
LM-13-150,F,J,66.02655,-16.7658,e,2013,9,30,362,181,52.55,64,-1.24023,-101.475098,-4.182997,,,,,,,,,,,,,,
LM-13-154,F,J,65.97562,-16.78099,e,2013,9,30,428,184,50.6,61,-2.53610,-10.511414,-0.723871,,,,,,,,,,,,,,
LM-13-160,F,J,65.77776,-17.2055,e,2013,10,2,471,191,52.42,63,-0.62596,-3.959442,-0.474716,,,,,,,,,,,,,,
LM-13-163,F,J,65.7765,-17.20538,e,2013,10,2,486,191,51.84,65,-0.30325,4.756409,-0.143273,,,,,,,,,,,,,,
LM-13-170,F,J,66.0521,-17.30828,e,2013,10,3,442,188,52.69,61,-1.35041,-19.309906,-1.058456,,,,,,,,,,,,,,
LM-13-177,F,J,65.58502,-16.76584,e,2013,9,28,487,191,,,-0.34339,6.474335,-0.077945,,,,,,,,,,,,,,
LM-13-179,F,J,65.64428,-16.67483,e,2013,9,29,496,189,51.59,63,-1.13545,31.114380,0.859056,,,,,,,,,,,,,,
LM-13-180,F,J,65.64299,-16.69797,e,2013,9,29,478,194,51.25,62,-1.07184,11.591492,0.116648,,,,,,,,,,,,,,
LM-13-181,F,J,65.64301,-16.69799,e,2013,9,29,535,195,54.07,66,1.21052,24.309967,0.600301,,,,,,,,,,,,,,
LM-13-183,F,J,65.6361,-16.72278,e,2013,9,29,482,189,50.25,63,-1.65498,27.252716,0.712206,,,,,,,,,,,,,,
LM-13-186,F,J,65.64126,-16.68947,e,2013,9,29,496,185,53.1,62,-1.19919,31.859558,0.887393,,,,,,,,,,,,,,
LM-13-187,F,J,65.93679,-16.98879,e,2013,10,1,466,192,52.17,62,-0.90284,-4.153687,-0.482102,,,,,,,,,,,,,,
LM-13-194,F,J,65.62572,-17.17692,e,2013,10,3,506,193,51.4,63,-0.83373,34.977112,1.005946,,,,,,,,,,,,,,
LM-13-201,F,J,65.62566,-17.1769,e,2013,10,2,493,184,51.66,63,-1.57754,36.451996,1.062033,,,,,,,,,,,,,,
LM-13-232,F,J,65.63263,-17.17851,e,2013,10,2,507,189,52.9,62,-0.90135,37.307434,1.094563,,,,,,,,,,,,,,
LM-13-233,F,J,66.00585,-17.26966,e,2013,10,3,492,191,52.27,64,-0.41033,12.381561,0.146693,,,,,,,,,,,,,,
LM-13-234,F,J,66.00585,-17.26966,e,2013,10,3,441,189,51.65,66,-0.29081,-40.804596,-1.875847,,,,,,,,,,,,,,
LM-13-235,F,J,66.00585,-17.26966,e,2013,10,3,462,190,51.02,63,-1.26260,-0.711548,-0.351206,,,,,,,,,,,,,,
LM-13-241,F,J,66.0521,-17.30828,e,2013,10,3,392,177,50.68,62,-2.88821,-39.077515,-1.810170,,,,,,,,,,,,,,
LM-13-242,F,J,66.05468,-17.3086,e,2013,10,3,447,193,52.35,65,0.08218,-41.382996,-1.897842,,,,,,,,,,,,,,
LM-13-245,F,J,65.6291,-17.17894,e,2013,10,3,505,191,,66,0.41712,9.735870,0.046084,,,,,,,,,,,,,,
LM-13-003,M,J,65.94959,-17.06284,e,2013,9,29,534,198,,63,0.25266,41.922974,1.270081,,,,,,,,,,,,,,
LM-13-012,M,J,65.88168,-17.00955,e,2013,9,29,558,195,,67,1.06630,49.704956,1.566010,,,,,,,,,,,,,,
LM-13-015,M,J,65.66514,-16.55571,e,2013,9,29,524,198,52.53,64,0.34740,30.087006,0.819988,,,,,,,,,,,,,,
LM-13-019,M,J,65.6654,-16.55914,e,2013,9,29,520,196,53.85,,0.45856,23.932709,0.585955,,,,,,,,,,,,,,
LM-13-023,M,J,65.99438,-17.28662,e,2013,10,1,518,196,54.91,64,1.08245,10.021790,0.056956,,,,,,,,,,,,,,
LM-13-024,M,J,66.05994,-17.33385,e,2013,10,1,514,198,54.35,66,1.60062,-4.010010,-0.476639,,,,,,,,,,,,,,
LM-13-027,M,J,66.04649,-17.30289,e,2013,10,1,583,201,56.47,70,3.79927,22.510620,0.531876,,,,,,,,,,,,,,
LM-13-028,M,J,66.04649,-17.30289,e,2013,10,1,518,200,54.55,65,1.59206,-0.224182,-0.332673,,,,,,,,,,,,,,
LM-13-030,M,J,65.64184,-16.64324,e,2013,10,1,528,200,53.46,64,0.89566,23.371796,0.564625,,,,,,,,,,,,,,
LM-13-032,M,J,65.99629,-17.29346,e,2013,10,1,534,198,,67,1.34783,20.698792,0.462977,,,,,,,,,,,,,,
LM-13-033,M,J,65.99629,-17.29346,e,2013,10,1,512,198,54.09,65,1.22602,1.419556,-0.270165,,,,,,,,,,,,,,
LM-13-040,M,J,65.63776,-16.64535,e,2013,10,1,499,192,53.87,62,-0.24373,16.542999,0.304942,,,,,,,,,,,,,,
LM-13-053,M,J,65.94578,-16.99254,e,2013,9,28,529,196,54.95,64,1.09796,20.301270,0.447860,,,,,,,,,,,,,,
LM-13-058,M,J,65.93038,-16.99923,e,2013,9,28,517,193,54.37,63,0.31776,23.781403,0.580201,,,,,,,,,,,,,,
LM-13-061,M,J,65.92238,-17.00856,e,2013,9,28,523,195,54.12,63,0.40853,27.842407,0.734631,,,,,,,,,,,,,,
LM-13-065,M,J,65.78858,-16.9926,e,2013,9,29,511,202,52.43,60,-0.41116,32.217651,0.901011,,,,,,,,,,,,,,
LM-13-066,M,J,65.79672,-16.99199,e,2013,9,29,521,196,54.05,66,1.29661,8.751526,0.008651,,,,,,,,,,,,,,
LM-13-068,M,J,65.97174,-17.05234,e,2013,9,29,528,200,55.99,68,2.97174,-16.382019,-0.947116,,,,,,,,,,,,,,
LM-13-071,M,J,65.6646,-16.55413,e,2013,9,29,530,195,54.02,,0.43063,34.574066,0.990620,,,,,,,,,,,,,,
LM-13-073,M,J,65.6646,-16.55413,e,2013,9,29,544,201,55.28,63,1.42134,29.004150,0.778809,,,,,,,,,,,,,,
LM-13-074,M,J,65.6646,-16.55413,e,2013,9,29,533,198,,62,-0.02113,46.028992,1.426222,,,,,,,,,,,,,,
LM-13-075,M,J,65.6646,-16.55413,e,2013,9,29,548,197,53.83,56,-1.43277,89.036255,3.061683,,,,,,,,,,,,,,
LM-13-076,M,J,65.6646,-16.55413,e,2013,9,29,531,198,53.49,65,0.99339,25.057800,0.628739,,,,,,,,,,,,,,
LM-13-078,M,J,65.6646,-16.55413,e,2013,9,29,474,191,53.47,62,-0.49266,-3.252777,-0.447843,,,,,,,,,,,,,,
LM-13-089,M,J,65.97336,-17.04844,e,2013,9,29,476,192,53.49,65,0.43032,-20.009888,-1.085075,,,,,,,,,,,,,,
LM-13-094,M,J,65.97418,-17.04729,e,2013,9,29,441,193,53.45,64,0.23486,-50.732025,-2.253363,,,,,,,,,,,,,,
LM-13-095,M,J,65.97418,-17.04729,e,2013,9,29,526,202,55.33,65,2.08216,-1.202271,-0.369867,,,,,,,,,,,,,,
LM-13-096,M,J,65.97418,-17.04729,e,2013,9,29,491,192,53.74,63,-0.02034,3.733734,-0.182163,,,,,,,,,,,,,,
LM-13-097,M,J,65.6823,-16.54777,e,2013,9,29,526,192,53.52,64,0.16816,35.310730,1.018633,,,,,,,,,,,,,,
LM-13-098,M,J,65.75462,-16.95385,e,2013,9,30,501,199,54.38,64,1.15851,-8.202087,-0.636053,,,,,,,,,,,,,,
LM-13-099,M,J,65.59142,-16.84165,e,2013,9,30,546,198,53.85,66,1.40676,31.366821,0.868656,,,,,,,,,,,,,,
LM-13-102,M,J,65.81249,-16.98134,e,2013,10,1,570,198,55.62,65,1.81921,48.003601,1.501312,,,,,,,,,,,,,,
LM-13-103,M,J,65.81249,-16.98134,e,2013,10,1,562,203,53.88,65,1.61383,43.543884,1.331720,,,,,,,,,,,,,,
LM-13-104,M,J,65.96034,-17.07337,e,2013,10,1,478,193,54.56,63,0.39143,-16.766205,-0.961725,,,,,,,,,,,,,,
LM-13-106,M,J,65.87959,-17.0254,e,2013,10,1,487,196,53.55,64,0.55517,-10.869537,-0.737490,,,,,,,,,,,,,,
LM-13-112,M,J,65.74924,-16.95494,e,2013,9,30,542,200,53.9,64,1.06625,33.925812,0.965968,,,,,,,,,,,,,,
LM-13-113,M,J,65.74924,-16.95494,e,2013,9,30,476,197,54.25,62,0.37283,-18.225800,-1.017230,,,,,,,,,,,,,,
LM-13-114,M,J,65.8802,-17.03796,e,2013,10,2,537,197,56.03,65,1.88433,13.091675,0.173697,,,,,,,,,,,,,,
LM-13-115,M,J,65.77382,-17.20491,e,2013,10,3,511,199,55.37,63,1.26855,-0.644623,-0.348661,,,,,,,,,,,,,,
LM-13-124,M,J,65.87956,-17.04889,e,2013,10,1,517,,54.97,67,1.80125,-4.808350,-0.506997,,,,,,,,,,,,,,
LM-13-126,M,J,65.87956,-17.04889,e,2013,10,1,496,198,54.85,61,0.42551,0.573334,-0.302345,,,,,,,,,,,,,,
LM-13-129,M,J,65.87808,-17.04427,e,2013,10,1,473,195,52.45,62,-0.51274,-4.463684,-0.493891,,,,,,,,,,,,,,
LM-13-131,M,J,65.88549,-17.01518,e,2013,10,2,486,195,51.87,61,-1.01140,18.290314,0.371388,,,,,,,,,,,,,,
LM-13-133,M,J,65.88345,-17.02019,e,2013,10,2,509,201,55.08,65,1.89139,-15.215149,-0.902743,,,,,,,,,,,,,,
LM-13-137,M,J,65.80492,-16.97931,e,2013,10,3,468,184,53.69,66,0.03088,-19.778961,-1.076293,,,,,,,,,,,,,,
LM-13-138,M,J,65.77382,-17.20491,e,2013,10,3,522,195,55.55,63,0.96295,16.277802,0.294857,,,,,,,,,,,,,,
LM-13-139,M,J,65.76587,-17.20766,e,2013,10,3,529,198,56.22,64,1.77805,7.141479,-0.052575,,,,,,,,,,,,,,
LM-13-141,M,J,65.63142,-16.67986,e,2013,9,29,496,196,54.62,63,0.69623,-4.953186,-0.512505,,,,,,,,,,,,,,
LM-13-142,M,J,65.95196,-16.96971,e,2013,9,30,484,195,54.92,65,1.26628,-27.640656,-1.375254,,,,,,,,,,,,,,
LM-13-143,M,J,65.96303,-16.90683,e,2013,9,30,481,198,54.24,63,0.73659,-20.375427,-1.098975,,,,,,,,,,,,,,
LM-13-147,M,J,66.07384,-16.83133,e,2013,9,30,484,197,54.82,63,0.86761,-20.134644,-1.089819,,,,,,,,,,,,,,
LM-13-149,M,J,66.03004,-16.7571,e,2013,9,30,501,194,,63,-0.12272,16.297852,0.295620,,,,,,,,,,,,,,
LM-13-152,M,J,65.96716,-16.79018,e,2013,9,30,534,198,54.49,64,1.10731,25.040131,0.628067,,,,,,,,,,,,,,
LM-13-156,M,J,65.96761,-16.98114,e,2013,10,1,508,199,,63,0.34651,13.654236,0.195090,,,,,,,,,,,,,,
LM-13-159,M,J,65.77776,-17.2055,e,2013,10,2,538,192,54.86,66,1.23527,26.880280,0.698044,,,,,,,,,,,,,,
LM-13-161,M,J,65.77776,-17.2055,e,2013,10,2,558,200,54.47,67,2.10863,30.094849,0.820286,,,,,,,,,,,,,,
LM-13-162,M,J,65.7765,-17.20538,e,2013,10,2,568,197,54.9,63,0.89863,63.404266,2.086962,,,,,,,,,,,,,,
LM-13-165,M,J,65.7765,-17.20538,e,2013,10,2,530,198,56.58,66,2.46521,-5.145569,-0.519821,,,,,,,,,,,,,,
LM-13-167,M,J,65.77327,-17.20518,e,2013,10,2,558,199,54.05,65,1.30436,45.041382,1.388666,,,,,,,,,,,,,,
LM-13-169,M,J,65.96722,-16.9809,e,2013,10,2,478,193,53.61,,0.08397,-10.987823,-0.741988,,,,,,,,,,,,,,
LM-13-171,M,J,65.58132,-16.75976,e,2013,9,28,551,200,54.65,65,1.63083,32.214478,0.900890,,,,,,,,,,,,,,
LM-13-172,M,J,65.57929,-16.75835,e,2013,9,28,523,195,55.43,68,2.28539,-8.470764,-0.646270,,,,,,,,,,,,,,
LM-13-173,M,J,65.58055,-16.75521,e,2013,9,28,501,190,54.79,64,0.47285,5.105774,-0.129988,,,,,,,,,,,,,,
LM-13-175,M,J,65.58127,-16.73223,e,2013,9,28,493,197,54.4,64,0.97857,-13.494934,-0.837327,,,,,,,,,,,,,,
LM-13-178,M,J,65.58398,-16.7665,e,2013,9,29,553,200,55.72,66,2.31947,21.038757,0.475905,,,,,,,,,,,,,,
LM-13-184,M,J,65.6383,-16.71142,e,2013,9,29,516,201,55.05,,1.39304,1.822693,-0.254835,,,,,,,,,,,,,,
LM-13-188,M,J,65.93679,-16.98879,e,2013,10,1,430,186,52.25,63,-1.16110,-34.678528,-1.642887,,,,,,,,,,,,,,
LM-13-189,M,J,65.93679,-16.98879,e,2013,10,1,500,193,52.88,62,-0.53372,22.732880,0.540328,,,,,,,,,,,,,,
LM-13-190,M,J,65.9387,-16.98843,e,2013,10,1,472,194,54.8,64,0.85211,-31.984253,-1.540431,,,,,,,,,,,,,,
LM-13-191,M,J,65.94345,-16.98885,e,2013,10,2,464,197,53.31,61,-0.26541,-18.056854,-1.010806,,,,,,,,,,,,,,
LM-13-192,M,J,65.94954,-16.98719,e,2013,10,2,498,203,,64,0.99569,-8.216644,-0.636607,,,,,,,,,,,,,,
LM-13-202,M,J,65.62184,-17.1761,e,2013,10,2,455,196,,63,0.06497,-33.439606,-1.595774,,,,,,,,,,,,,,
LM-13-231,M,J,65.63002,-17.17944,e,2013,10,2,528,202,54.12,63,1.06545,20.361389,0.450146,,,,,,,,,,,,,,
LM-13-244,M,J,65.62839,-17.1786,e,2013,10,3,554,196,55.71,64,1.39262,40.090881,1.200411,,,,,,,,,,,,,,
LM-13-246,M,J,65.62919,-17.17831,e,2013,10,3,491,195,55.92,64,1.38019,-22.928345,-1.196057,,,,,,,,,,,,,,
LM-13-111,M,J ,65.74924,-16.95494,e,2013,9,30,535,203,53.78,65,1.57506,17.145203,0.327842,,,,,,,,,,,,,,
LM-14-013,F,A,66.0182,-17.14492,e,2014,9,30,498,193,53.5,67,1.07563,-9.575836,-0.034080,,,,,,,,,,,,,,
LM-14-035,F,A,65.99905,-17.27873,e,2014,10,2,478,188,52.51,,-0.81174,6.260803,0.683902,,,,,,,,,,,,,,
LM-14-068,F,A,66.00275,-17.12307,e,2014,9,30,441,194,52.03,62,-0.76942,-30.829193,-0.997639,,,,,,,,,,,,,,
LM-14-112,F,A,65.92403,-16.70741,e,2014,10,2,444,187,52.31,64,-0.77020,-28.174133,-0.877267,,,,,,,,,,,,,,
LM-14-113,F,A,65.93146,-16.7182,e,2014,10,2,476,189,50.78,62,-1.72329,21.936523,1.394589,,,,,,,,,,,,,,
LM-14-120,F,A,65.88051,-17.02174,e,2014,9,30,506,194,52.46,63,-0.32892,25.443848,1.553600,,,,,,,,,,,,,,
LM-14-130,F,A,65.83451,-16.98169,e,2014,10,2,477,186,52.81,63,-0.94399,7.703796,0.749323,,,,,,,,,,,,,,
LM-14-139,F,A,65.62994,-16.61624,n,2014,10,3,473,185,52.74,63,-1.06497,6.198456,0.681076,,,,,,,,,,,,,,
LM-14-152,F,A,65.6191,-16.62123,e,2014,10,4,464,193,52.32,62,-0.75083,-8.599457,0.010186,,,,,,,,,,,,,,
LM-14-186,F,A,65.838983,-16.985207,e,2014,10,2,452,188,52.63,62,-1.09988,-13.975098,-0.233528,,,,,,,,,,,,,,
LM-14-197,F,A,65.966444,-16.979021,e,2014,10,2,442,192,49.38,61,-2.25834,-1.744385,0.320973,,,,,,,,,,,,,,
LM-14-207,F,A,65.964402,-16.985756,e,2014,10,2,453,190,53.19,63,-0.42127,-25.806274,-0.769916,,,,,,,,,,,,,,
LM-14-208,F,A,65.962375,-17.031509,e,2014,10,2,502,184,53.24,62,-1.23876,39.156372,2.175282,,,,,,,,,,,,,,
LM-14-220,F,A,65.825821,-16.974036,e,2014,10,5,500,197,51.41,64,-0.18068,16.121063,1.130935,,,,,,,,,,,,,,
LM-14-226,F,A,66.013425,-16.76289,e,2014,10,5,460,184,52.14,62,-1.66524,5.461456,0.647663,,,,,,,,,,,,,,
LM-14-011,M,A,66.01016,-17.13528,e,2014,9,30,507,204,54.72,65,2.03335,-19.206360,-0.470697,,,,,,,,,,,,,,
LM-14-015,M,A,66.01505,-17.15505,e,2014,9,30,544,205,55.34,66,2.64137,5.630371,0.655321,,,,,,,,,,,,,,
LM-14-034,M,A,65.99905,-17.27873,e,2014,10,2,515,198,54.4,62,0.52483,17.898438,1.211515,,,,,,,,,,,,,,
LM-14-036,M,A,65.99905,-17.27873,e,2014,10,2,517,205,54.62,66,2.36222,-16.119751,-0.330760,,,,,,,,,,,,,,
LM-14-040,M,A,66.00209,-17.28748,e,2014,10,2,488,204,54.5,64,1.67426,-31.627319,-1.033823,,,,,,,,,,,,,,
LM-14-045,M,A,65.9948,-17.28741,e,2014,10,2,529,203,53.71,64,1.27413,16.797211,1.161589,,,,,,,,,,,,,,
LM-14-073,M,A,66.02111,-17.1527,e,2014,10,1,536,205,54.26,68,2.77023,-4.966858,0.174876,,,,,,,,,,,,,,
LM-14-075,M,A,65.63574,-16.65809,e,2014,10,1,519,198,54.7,61,0.36735,24.370361,1.504932,,,,,,,,,,,,,,
LM-14-079,M,A,65.99016,-17.29677,e,2014,10,2,499,196,54.74,62,0.46896,2.731232,0.523883,,,,,,,,,,,,,,
LM-14-081,M,A,65.9474,-16.98038,e,2014,10,2,510,205,53.86,64,1.51998,-6.287262,0.115013,,,,,,,,,,,,,,
LM-14-083,M,A,65.98368,-17.03846,e,2014,10,4,488,201,54.19,61,0.45116,-7.463776,0.061674,,,,,,,,,,,,,,
LM-14-100,M,A,65.82099,-16.92668,e,2014,9,30,516,202,54.7,67,2.38549,-16.930786,-0.367530,,,,,,,,,,,,,,
LM-14-105,M,A,65.9527,-16.9704,e,2014,10,1,525,204,54.86,64,1.81384,2.277771,0.503325,,,,,,,,,,,,,,
LM-14-110,M,A,65.8646,-16.70857,e,2014,10,2,512,202,54.47,64,1.47494,-3.464478,0.242989,,,,,,,,,,,,,,
LM-14-114,M,A,65.95626,-16.75563,e,2014,10,2,513,200,53.58,63,0.66839,13.016235,0.990172,,,,,,,,,,,,,,
LM-14-140,M,A,65.87828,-17.00835,e,2014,10,2,488,199,53.74,66,1.45796,-27.515350,-0.847400,,,,,,,,,,,,,,
LM-14-142,M,A,65.61738,-16.6205,e,2014,10,3,499,203,53.73,63,1.00809,-7.876984,0.042941,,,,,,,,,,,,,,
LM-14-149,M,A,65.74791,-16.94722,e,2014,10,4,522,198,,65,0.80025,19.620880,1.289605,,,,,,,,,,,,,,
LM-14-151,M,A,65.6191,-16.62123,e,2014,10,4,509,196,53.55,,0.34225,15.096832,1.084500,,,,,,,,,,,,,,
LM-14-163,M,A,65.58164,-16.75495,e,2014,10,5,538,206,56.08,61,1.65316,18.351746,1.232067,,,,,,,,,,,,,,
LM-14-196,M,A,65.966444,-16.979021,e,2014,10,2,508,205,54.3,64,1.69057,-11.743286,-0.132345,,,,,,,,,,,,,,
LM-14-203,M,A,65.970477,-16.989543,e,2014,10,2,474,200,54.28,59,-0.15538,-10.169220,-0.060982,,,,,,,,,,,,,,
LM-14-204,M,A,65.968418,-16.987101,e,2014,10,2,501,200,55.99,66,2.42415,-33.239960,-1.106935,,,,,,,,,,,,,,
LM-14-209,M,A,65.921958,-16.984862,e,2014,10,3,548,201,,65,1.08179,40.214722,2.223264,,,,,,,,,,,,,,
LM-14-221,M,A,65.964966,-16.979441,e,2014,10,5,514,206,55.46,63,1.96036,-11.261902,-0.110521,,,,,,,,,,,,,,
LM-14-222,M,A,65.971721,-16.979063,e,2014,10,5,534,202,54.25,,1.17672,23.534943,1.467056,,,,,,,,,,,,,,
LM-14-223,M,A,65.972733,-16.978841,e,2014,10,5,552,209,55.16,66,2.94697,7.578003,0.743620,,,,,,,,,,,,,,
LM-14-225,M,A,65.992583,-16.771364,e,2014,10,5,457,195,54.18,62,0.15800,-32.752380,-1.084830,,,,,,,,,,,,,,
LM-14-012,F,J,66.01374,-17.13612,e,2014,9,30,420,189,51.89,66,-0.19776,-62.947876,-2.453797,,,,,,,,,,,,,,
LM-14-016,F,J,66.01505,-17.15505,e,2014,9,30,455,191,50.83,66,-0.42104,-24.020782,-0.688967,,,,,,,,,,,,,,
LM-14-020,F,J,66.05125,-17.30054,e,2014,10,1,484,192,52.06,64,-0.39790,4.530731,0.605466,,,,,,,,,,,,,,
